,POSTS,PREPROCESSED_POSTS,REACTIONS,REACTIONS_AVERAGE,INDEX,POLARITY,SUBJECTIVITY,SIMILARITY_TO_BEST,POST_LENGTH,NUMBER_OF_ENTS,INDEX_HIGHER_THAN_HALF_BAYES,INDEX_HIGHER_THAN_ONE_BAYES,INDEX_HIGHER_THAN_THREE_BAYES
1199,Jesteś właścicielką firmy? Pokażemy Ci jak możesz rozwijać siebie i swoją firmę. Pomóż nam wybrać najlepszy czas ),jesteś właścicielka firma pokazać móc rozwijać siebie swoją firma pomóc wybrać dobry czas,7,45.60891089108911,0.15347877998480408,0.0,0.0,0.45058920300693245,20,0,0,0,0
1200,"Pracownicy naszego banku to osoby pełne pasji i niezwykłych umiejętności Chęć rozwoju, ciągłe poszukiwanie nowych szans i możliwości oraz podnoszenie sobie poprzeczki to siła napędowa ich działań w pracy, ale nie tylko W życiu ważna jest równowaga, dlatego po godzinach rozwijają wiele pasji. Chcecie wiedzieć jakie? Obejrzyjcie wideo, a później... pochwalcie się w komentarzu własnym hobby. Może to właśnie u nas znajdziecie partnera lub partnerkę do jego realizacji? PS Sprawdźcie wywiady ze wszystkimi bohaterami naszej kampanii https:  lnkd.in eAFTAVB ",pracownik bank osoba pełny pasja zwykły umiejętność chęć rozwój ciągły poszukiwanie nowy szansa możliwość podnoszenie poprzeczka siła napędowy działanie praca życie ważny równowaga godzina rozwijać pasja chcecie wiedzieć obejrzeć wideo późno pochwalić komentarz własny hobby znaleźć partner partnerka realizacja ps sprawdzić wywiad wszystkimi bohater naszej kampania https eaftavb,28,45.60891089108911,0.6139151199392163,0.0,0.0,0.8251179304957272,92,0,0,0,0
1201," Strategiczne myślenie Zespołowość Kreatywność Troska o klienta Nowoczesność Dociekliwość Innowacja Logiczne myślenie Przez ostatnie miesiące zobaczyliście, w jakich obszarach banku nasi pracownicy wykorzystują swoje supermoce od oddziałów sieci sprzedaży, Multikanałowego Centrum Komunikacji, poprzez obszar ryzyka, transformacji cyfrowej czy audytu, na IT kończąc. Różnorodność i rozbudowane zespoły dają możliwość zmiany zakresu wykonywanych zadań, migracji pomiędzy działami i poznania różnych aspektów bankowości. To wszystko sprawia, że nasi pracownicy ciągle się rozwijają, a to, co ich łączy, to pasja, którą widać w realizowaniu innowacyjnych projektów W ramach podsumowania posłuchajcie, co każdy z naszych superbohaterów lubi w swojej pracy, a później zdecydujcie, w którym z obszarów Santander Bank Polska sami rozwiniecie swoje supermoce https:  lnkd.in eAFTAVB ",strategiczny myślenie zespołowość kreatywność troska klient nowoczesność dociekliwość innowacja logiczny myślenie ostatni miesiąc zobaczyć obszar bank pracownik wykorzystywać supermoce oddział sieć sprzedaż multikanałowego centrum komunikacja poprzez obszar ryzyko transformacja cyfrowy audyt it kończyć różnorodność rozbudowane zespół dawać możliwość zmiana zakres wykonywanych zadanie migracja pomiędzy działo poznanie różny aspekt bankowość sprawiać pracownik ciągle rozwijać łączyć pasja którą widać realizowaniu innowacyjny projekt ramy podsumowanie posłuchać superbohaterów lubić swojej praca późno zdecydować obszar santander bank polski rozwinąć supermoce https eaftavb,26,45.60891089108911,0.570064039943558,0.0,0.0,0.8737435785108466,131,2,0,0,0
1202,"W apce Santander mobile samo Ci się odkłada, a Ty sam robisz z tym co chcesz. Systematyczne oszczędzanie nie jest proste, szczególnie, gdy jesteśmy młodzi i chcemy czerpać z życia ile się da. Ale gdy coś dzieje się samo, gdy środki automatycznie się odkładają, to nawet pozornie niemożliwe oszczędzanie staje się łatwiejsze.nbsp Właśnie wystartowała kolejna odsłona naszej kampanii promującej automatyczne oszczędzanie. nbsp Artur Sikora , Iwona BłońskaOrzoł , Magda Łątka , Agnieszka SamolińskaKamińska , Anna Wensław , Agnieszka Potwardowska , FCB Bridge2Fun Propeller, Starcom .",apce santander mobile samo odkładać robić chcieć systematyczny oszczędzanie prosty szczególnie jesteśmy młody chcieć czerpać życie dać dziać samo środek automatycznie odkładać pozornie możliwy oszczędzanie stawać wystartować kolejny odsłona naszej kampania promującej automatyczny oszczędzanie nbsp artur sikora Iwon błońskaorzoł magda łątka agnieszka samolińskakamińska anna wensław agnieszka potwardowska fcb propeller starzec,42,45.60891089108911,0.9208726799088245,0.0,0.0,0.7259029893465558,94,8,0,0,0
1203,"Społeczne Kompetencje Przyszłości to autorska formuła zajęć. Owoc działań Centrum Współpracy z Biznesem Uniwersytetu Ekonomicznego we Wrocławiu oraz partnerów biznesowych. W trakcie całego programu studenci zdobywają wiedzę, umiejętności i kompetencje, które ułatwią im wejście na rynek pracy. Nauczą się również, w jaki sposób dostosowywać się do zachodzących zmian. 11 oraz 18 października 2021 prelegenci z naszego banku mieli okazję poprowadzić zajęcia o tematyce współpracy z innymi. Dzięki wiedzy i doświadczeniu Marta Pszczoła oraz Rafał Olbryś , studenci poznali zasady współpracy, dowiedzieli się dlaczego ważna jest różnorodność w zespołach oraz jakie role mogą przyjmować w grupie. Dziękujemy za współpracę z Uniwersytet Ekonomiczny we Wrocławiu Małgorzata WójcikKoczur , Izabela Beno . SantanderBankPolska ",społeczny kompetencja przyszłość autorski formuła zajęcie owoc działanie centrum współpraca biznes uniwersytet ekonomiczny Wrocław partner biznesowy trakt program student zdobywać wiedza umiejętność kompetencja ułatwić wejście rynka praca nauczyć dostosowywać zachodzących zmiana październik prelegent bank mieć okazja poprowadzić zajęcie tematyka współpraca dzięki wiedza doświadczenie Mart pszczoła Rafały olbryś student poznać zasada współpraca dowiedzieć ważny różnorodność zespół rola móc przyjmować grupa dziękować współpraca uniwersytet ekonomiczny Wrocław małgorzata wójcikkoczur izabela beno santanderbankpolska,52,45.60891089108911,1.140128079887116,0.0,0.0,0.884742969245112,120,10,1,1,0
1204,"Dobra dieta, aktywność fizyczna, zdrowie psychiczne. To podstawy dbania o siebie. Jak to robić? O poranku wypijmy szklankę wody, zadbajmy o równowagę psychiczną w pracy, a po południu medytujmy. O tych i innych sposobach, w kolejnym odcinku Santander Woman, opowiedzą zaproszeni goście: Ewelina Fabisiak , dietetyczka, właścicielka I Love Juice, Joanna GRUSZKA, założycielka studia WDECH i Konrad Korczak , Dyrektor Departamentu Kontroli i Zapobiegania Przestępstw Finansowych, Santander Bank Polska. Na audycję zaprasza Marta Pszczoła , dyrektor Departamentu Zarządzania Talentami i Transformacji Kultury Organizacyjnej w Santander Bank Polska.nbspnbsp YouTube:nbsp https:  lnkd.in dT3XdBt2 Google Podcasts:nbsp https:  lnkd.in dhxhiJS Apple Podcasts:nbsp https:  lnkd.in dkM3n6dV nbspSpotify:nbsp https:  lnkd.in dCMCU2rk SantanderWomen SantanderBankPolska ",dobry dieta aktywność fizyczny zdrowie psychiczny podstawa dbanie siebie robić poranek wypić szklanka woda zadbać równowaga psychiczny praca południe medytować kolejny odcinek santander woman opowiedzieć zaproszony gość Ewelin fabisiak dietetyczka właścicielka love juice joanna gruszka założycielka studium wdech Konrada korczak dyrektor departament kontrola zapobieganie przestępstwo finansowy santander bank polski audycja zapraszać Mart pszczoła dyrektor departament zarządzanie talent transformacja kultura organizacyjny santander bank youtube nbsp https google podcasts nbsp https dhxhijs Appel podcasts nbsp https nbspspotify nbsp https santanderwomen santanderbankpolska,36,45.60891089108911,0.7893194399218495,0.5,0.6,0.6465836659845693,139,12,0,0,0
1205,"Odkładaj na marzenia w aplikacji Santander mobile Słyszysz już szum oceanu na wakacjach? Czujesz wiatr we włosach podczas jazdy nowym rowerem? Teraz z apką Santander mobile łatwiej spełnisz swoje marzenia. Funkcja Moje Cele pomoże Ci oszczędzać na wymarzone wakacje, remont czy nowy rower Właśnie wystartowała nasza nowa kampania, w której pokazujemy, że zamiast odkładać swoje marzenia na później, warto zacząć na nie odkładać już teraz, w naszej aplikacji łatwo i bez wyrzeczeń nbsp Artur Sikora , Iwona BłońskaOrzoł , Magda Łątka , Agnieszka SamolińskaKamińska , Anna Wensław , Agnieszka Potwardowska , dentsu Polska , Propeller Starcom ",odkładaj marzenie aplikacja santander mobile słyszeć szum ocean wakacje czuć wiatr włos jazda nowy rower apką santander mobil łatwo spełnić marzenie funkcja cela pomóc oszczędzać wymarzony wakacje remonta nowy rower wystartować nowy kampania pokazywać zamiast odkładać marzenie późno warto zacząć odkładać naszej aplikacja łatwo wyrzeczenie nbsp artur sikora Iwon błońskaorzoł magda łątka agnieszka samolińskakamińska anna wensław agnieszka potwardowska dentsu polska propeller starzec,38,45.60891089108911,0.8331705199175079,0.0,0.0,0.7482780930817978,104,9,0,0,0
1206,"Co to znaczy słuchać oczami Jak przydaje się w banku umiejętność współpracy Dlaczego ważna jest komunikatywność Każdy z naszych pracowników jest inny. Różni ich temperament, zainteresowania i umiejętności, które przydają się w pracy. Ale to, co ich łączy, to pasja i zaangażowanie Oddajemy głos bohaterom drugiej odsłony kampanii JesteśJak , którzy mówią, jakie szczególne umiejętności rozwijają w codziennej pracy w banku A jakie są Wasze supermoce? Sprawdźcie, czy właśnie takich szukamy. Najnowsze oferty pracy w Santander Bank Polska dostępne są tutaj https:  lnkd.in eAFTAVB ",znaczyć słuchać oko przydawać bank umiejętność współpraca ważny komunikatywność pracownik różnić temperament zainteresowanie umiejętność przydawać praca łączyć pasja zaangażowanie oddawać głos bohater drugi odsłona kampania jesteśjak mówić szczególny umiejętność rozwijać codzienny praca bank supermoce sprawdzić szukać nowy oferta praca santander bank polska dostępny https eaftavb,14,45.60891089108911,0.30695755996960816,0.0,0.0,0.7926480114290734,96,1,0,0,0
1207,"Dziś Dzień Prostego Języka! Z tej okazji Anna Harężlak i Gabriela Kruczkowska nagrały odcinek specjalny. Są nie tylko życzenia, ale też konkretne wskazówki bo wiadomo: kto pyta, nie błądzi. Gdzie szukać odpowiedzi, kiedy nie wiemy, jak coś napisać? O tym jest ten odcinek Na końcu języka. Po drugiej stronie obiektywu jak zawsze Kinga Kenig . ProstyJezyk SantanderBankPolska ",dzienie prosty język okazja anna harężlak Gabriel kruczkowska nagrać odcinek specjalny życzenie konkretny wskazówka wiadomo pytać błądzić szukać odpowiedź wiedzieć napisać odcinek koniec język drugi strona obiektyw King kenig prostyjezyk santanderbankpolska,19,45.60891089108911,0.41658525995875395,0.0,0.0,0.5693414419367897,67,4,0,0,0
1208,"Podbija do Ciebie amerykański celebryta? Włoski amant nawija Ci makaron na uszy? A może spotkałaś ukochanego aktora w aplikacji randkowej? Nie wierz w bajki dla dorosłych! W dzisiejszym odcinku poznasz historię, która może zakończyć się nie tylko złamanym sercem, ale i pustym kontem. Poznaj bajkę Wojciech Chmielarz pisarz o Willu SWIFCIE. Nie wierz w bajki dla dorosłychnbsp https:  lnkd.in ek5rVRrS ",podbija amerykański celebryta włoski amant nawijać makaron ucho spotkać ukochany aktor aplikacja randkowy wierzyć bajka dorosły dzisiejszy odcinek poznać historia móc zakończyć złamany serce pusty konto poznać bajka Wojciechy chmielarz pisarz Will swifcie wierzyć bajka dorosłychnbsp https,59,45.60891089108911,1.2936068598719201,0.0,0.0,0.6336737402722004,70,4,1,1,1
1209,"W dniach 1519 listopada, w naszym banku już po raz szósty obchodziliśmy Tydzień Risk Pro. Risk Pro jest marką naszej kultury ryzyka, czyli tego w jaki sposób zarządzamy ryzykiem. Podstawowym założeniem jest, że każdy pracownik bez względu na zajmowane stanowisko zarządza ryzykiem i ma wpływ na jego poziom. Tydzień Risk Pro jest symbolem i celebracją tej postawy. Ogłosiliśmy też Bohaterów Ryzyka 2021, czyli osoby, które zostały wybrane przez pracowników jako szczególnie wyróżniające się swoją postawą w zarządzaniu ryzykiem. Joanna Marszałek, Katarzyna Waczyńska, Krzysiek Gliński , Artur Nowak, Paulina Barcińska, Agnieszka Grab, Anna Grech, Ada Melonik, , Paula Klewicka, Patrycja Wilcząb , Dominika Bywalec , Karolina ŁańskaHejza W tych dniach poruszaliśmy tematykę ryzyka reputacyjnego i środowiskowego, rozmawialiśmy o otwartej komunikacji i klientocentryczności. Zastanowiliśmy się, jak ryzyko operacyjne przenika się z ryzkiem kredytowym to wszystko podczas licznych webinarów, dyskusji panelowych, czy też w formie quizów i artykułów. Stale poszerzamy swoją wiedzę o ryzyku, aby wspólnie budować bezpieczny i odpowiedzialny bank dla naszych Klientów i interesariuszy. SantanderBankPolska Ryzyko ",dzień listopad naszym bank szósty obchodzić tydzień risk pro risk pro marka naszej kultura ryzyko zarządzać ryzyko podstawowy założenie pracownik wzgląd zajmowane stanowisko zarządzać ryzyko mieć wpływ poziom tydzień risk pro symbol celebracja postawa ogłosić bohater ryzyko osoba zostały wybrany pracownik szczególnie wyróżniający swoją postawa zarządzanie ryzyko joanna marszałek Katarzyn waczyńska Krzyśka Glińsk artur Nowaki Paulin barcińska agnieszka Graba anna grech Ado melonik Paul klewicka patrycja wilcząb Dominik bywalec Karolino łańskahejza dzień poruszać tematyka ryzyko reputacyjnego środowiskowy rozmawiać otwarty komunikacja klientocentryczności zastanowić ryzyka operacyjny przenikać ryzkiem kredytowy liczny webinarów dyskusja panelowy forma quiz artykuł stale poszerzać swoją wiedza ryzyko wspólnie budować bezpieczny odpowiedzialny bank klient interesariuszy santanderbankpolska ryzyka,42,45.60891089108911,0.9208726799088245,-0.5,0.5,0.898656355611257,191,15,1,1,0
1210,"Dostajesz tajemniczą wiadomość, w której ktoś obcy gratuluje Ci niespodziewanego spadku?nbsp Ktoś chce kupić od Ciebie rower, ale musisz najpierw kliknąć w podejrzany link?nbsp A może dzwoni do Ciebie pracownik banku, prosząc o niestandardowe działania?nbsp Nie wierz w bajki dla dorosłych!nbsp Scamerzy wymyślają coraz kreatywniejsze metody na uśpienie czujności swojej ofiary. Teraz przyszedł czas na wykorzystanie kreatywności przeciwko im!nbsp Zaprosiliśmy troje naszych ulubionych pisarzy do stworzenia bajek na bazie prawidziwych scamów, krążących w sieci. Tak powstał cykl bajek dla dorosłych, który startuje właśnie dzisiaj. Poznajcie pierwszą z nich nbspLisia aukcja autorstwa Janina Bąk A Wy, wierzycie w bajki dla dorosłych? Dowiedzcie się więcej na Santander.pl bajki nbsp Kampania zrealizowana przez: Artur Sikora , Iwona BłońskaOrzoł , Magda Łątka , Joanna Bucholc , Michał Mazur , Wanda Paszkowska , Follow Agency , SHOOTME Warsaw , Platige Image , Starcom ",dostawać tajemniczy wiadomość obcy gratulować spodziewany spadek nbsp chcieć kupić rower musić najpierw kliknąć podejrzany link nbsp dzwonić pracownik bank prosić standardowy działanie nbsp wierzyć bajka dorosły nbsp scamerzy wymyślać kreatywny metoda uśpienie czujność swojej ofiara przyjść czas wykorzystanie kreatywność przeciwko nbsp zaprosić trzy ulubiony pisarz stworzenie bajka bazia prawidziwych scamów krążących sieć powstać cykl bajka dorosły startować poznać pierwszy nbsplisia aukcja autorstwo Janin bąk wierzyć bajka dorosły dowiedzieć bajka nbsp kampania zrealizowana artur sikora Iwon błońskaorzoł magda łątka joanna bucholc michał Mazury wanda paszkowska follow agency shootme warsaw platige image starzec,63,45.60891089108911,1.3813090198632367,0.0,0.0,0.7848896491528872,159,12,0,0,0
1211,"Pracujemy w różnych obszarach, dbamy o najwyższą jakość usług, wprowadzamy innowacyjne zadania i jesteśmy dobrzy w tym, co robimy Wiecie, jak nam się to udaje? Mamy wspaniałych pracowników, którzy LUBIĄ to, co robią A co najbardziej im się podoba w pracy w Santander Bank Polska? Sprawdźcie sami, dziś oddaliśmy głos bohaterom naszej kampanii. A Wy, co lubicie robić w pracy? Sprawdźcie, czy znajdziecie to na naszym pokładzie, a potem... zostańcie nowymi superbohaterami Santander Bank Polska https:  lnkd.in eAFTAVB ",pracować różny obszar dbać wysoki jakość usługi wprowadzać innowacyjny zadanie jesteśmy dobry robić wiedzieć udawać mieć wspaniały pracownik lubią robić podobać praca santander bank polski sprawdzić oddać głos bohater naszej kampania lubić robić praca sprawdzić znaleźć naszym pokład potem zostać nowy superbohaterami santander bank polski https eaftavb,21,45.60891089108911,0.46043633995441224,0.0,0.0,0.7198922198183456,97,3,0,0,0
1212,"Od 27 września do 1 października trwa Santander Week wewnętrzne święto pracowników w całym Banco Santander ! W tym czasie prowadzone będą działania globalne i lokalne, aby pokazać ducha naszej organizacji i uświadomić, jak ważne dla nas jest podtrzymywanie wspólnych wartości i kultury. Wiecie, że 84 pracowników Grupy Santander ceni to, że pracuje właśnie w naszej organizacji? Jest wiele powodów, aby być ProudOfSantander : Wspieramy edukację we wszystkich czterech zakątkach świata SantanderUniversidades Finansujemy transformację energetyczną naszej planety ResponsibleBanking Aktywnie walczymy z pandemią PodwójnaMocPomagania Codziennie pomagamy naszym klientom BankJakiChcesz Promujemy różnorodność i inkluzywność miejsca pracy Różnosprawni SantanderWomen A za co Ty cenisz pracę w Santander Bank Polska? Podziel się swoją opinią i zostaw komentarz tutaj lub opublikuj w mediach społecznościowych z hashtagiem ProudOfSantander MiejsceGdzieMożeszByćSobą ",wrzesień październik trwać santander week wewnętrzny święto pracownik banco santander czas prowadzony działanie globalny lokalny pokazać duch naszej organizacja uświadomić ważny podtrzymywanie wspólny wartość kultura wiedzieć pracownik grupa santander cenić pracować naszej organizacja powód proudofsantander wspierać edukacja cztery zakątek świat santanderuniversidades finansować transformacja energetyczny naszej planeta responsiblebanking aktywnie walczyć pandemia podwójnamocpomagania codziennie pomagać naszym klient bankjakichcesz promować różnorodność inkluzywność miejsce praca różnosprawni santanderwomen cenić praca santander bank polski podzielić swoją opinia zostawić komentarz opublikować medium społecznościowy hashtagiem proudofsantander miejscegdziemożeszbyćsobą,52,45.60891089108911,1.140128079887116,0.0,0.0,0.8371697952216104,131,7,0,0,0
1213,"W Międzynarodowym Dniu Mężczyznynbspchcemy też zwrócić uwagę na coś bardzo ważnego na stan męskiego zdrowia. Światowy Dzień Mężczyzn ma przede wszystkim uwrażliwić nas wszystkich na znaczenie profilaktyki zdrowotnej. Pamiętajcie Panowie, troszczcie się o Wasze zdrowie, pokazując, jak ważny jest zdrowy styl życia, sport,nbspodpowiednie odżywianie,nbsphigiena życia. Panowie, badania profilaktyczne są bardzo ważne!nbspPamiętajcie, że coroczna, trwająca miesiąc akcja Movember ma na celu podniesienie świadomości społecznej na temat problemów zdrowotnych mężczyzn. Zachęcamy wszystkich Panów do przyłączenia się do akcji. Dzięki regularnej profilaktyce znacznie wzrasta szansa na długie i zdrowe życie. I tego chcemy Wam zawsze życzyć!",międzynarodowy dzień mężczyznynbspchcemy zwrócić uwaga ważny stan męski zdrowie światowy dzienie mężczyzna mieć uwrażliwić znaczenie profilaktyka zdrowotny pamiętać troszczyć zdrowie pokazywać ważny zdrowy stylo życie sport nbspodpowiednie odżywianie nbsphigiena życie badanie profilaktyczny ważny nbsppamiętajcie coroczny trwająca miesiąc akcja movember mieć cel podniesienie świadomość społeczny temat problem zdrowotny mężczyzna zachęcać przyłączenia akcja dzięki regularny profilaktyka znacznie wzrastać szansa długi zdrowy żyto chcieć życzyć,28,45.60891089108911,0.6139151199392163,0.0,0.0,0.8385441029470074,113,1,0,0,0
1214,"Jeśli macie styczność z metodyką zwinną, ale towarzyszą Wam czasami związane z tym dylematy językowe, zapraszamy na najnowszy odcinek Na końcu języka. Anna Harężlak i Gabriela Kruczkowska rozmawiają z Aleksandra Kieliszek o słowach, które pojawiły się w naszym języku wraz z nową metodą pracy agile. Dla tych, co wytrwają do końca będzie śmiesznie. Dajcie znać w komentarzach, które kwestie językowe w agileu nie dają Wam spokoju? NaKońcuJęzyka PowerUp Komunikacja ",mieć styczność metodyka zwinny towarzyszyć czas związane dylemat językowy zapraszać nowy odcinek koniec język anna harężlak Gabriel kruczkowska rozmawiać Aleksander kieliszek słowo pojawić naszym język wraz nowy metoda praca agile wytrwać koniec śmiesznie dać znać komentarz kwestia językowy agileu dawać spokój nakońcujęzyka powerup komunikacja,33,45.60891089108911,0.7235428199283621,0.5,0.75,0.8368646401339421,78,3,0,0,0
1215,"Weź udział w promocji i zgarniaj nagrody! Razem z Visa przygotowaliśmy zniżki na usługi ecommerce do sklepu internetowego Shoper , na usługi kurierskie w serwisie Apaczka lub kompleksową logistykę omnipack.3pl! Jeśli masz u nas konto firmowe z kartą Visa, zarejestruj się, wypełnij formularz promocyjny i zgarnij zniżki dla swojej firmy. Promocja trwa do 30 września 2022r. SantanderDlaFirm SantanderBankPolska ",wziąć udział promocja zgarniać nagroda razem visa przygotować zniżka usługa ecommerce sklep internetowy shoper usługa kurierski serwis apaczka kompleksowy logistyka omnipack mieć konto firmowy karta visa zarejestrować wypełnić formularz promocyjny zgarnąć zniżka swojej firma promocja trwać wrzesień santanderdlafirm santanderbankpolska,27,45.60891089108911,0.5919895799413871,0.0,0.0,0.7039113632886962,66,5,0,0,0
1216," Fundacja Santander Bank Polska S.A. im. Ignacego Jana Paderewskiego ogłasza nabór do ogólnopolskiego programu grantowego HAKI NA CYBERATAKI. Do 16 grudnia 2021 r. można zgłaszać najciekawsze projekty z zakresu edukacji finansowej konsumentów. Celem konkursu jest zwiększenie wiedzy na temat bezpieczeństwa finansów osobistych, w tym bezpiecznego bankowania, a także świadomości możliwych zagrożeń i znajomości zasad, które pozwolą się przed nimi chronić. Można aplikować o granty w dwóch kategoriach: 50 tysięcy złotych i 100 tysięcy złotych Do rozdysponowania 1 200 000 złotych Więcej informacji https:  lnkd.in gtQat7Vc Granty HakiNaCyberataki ",fundacja santander bank polski s Ignacy Jan Paderewski ogłaszać nabór ogólnopolski program grantowy haki cyberataki grudzień r zgłaszać ciekawy projekt zakres edukacja finansowy konsument cel konkurs zwiększenie wiedza temat bezpieczeństwo finanse osobisty bezpieczny bankowania świadomość możliwy zagrożenie znajomość zasada pozwolić chronić aplikować grant kategoria tysiąc złoty tysiąc złoty rozdysponowania złoty informacja https grant hakinacyberataki,31,45.60891089108911,0.6796917399327038,0.0,0.0,0.7798915808911315,102,6,0,0,0
1217,"Zapisz się na cykl darmowych szkoleń dla przedsiębiorców. Biznes Nowej Ery to: 20 szkoleń online 5 grup tematycznych m.in .: bezpieczeństwo, ecommerce, zarządzanie płynnością, innowacyjność w biznesie praktyczna dawka wiedzy przekazywana przez ekspertów Po każdym ukończonym szkoleniu otrzymasz certyfikat. Więcej informacji znajdziesz na stronie https:  lnkd.in eC68jGZ Biznes Nowej Ery organizowany jest przez Polska Fundacja Przedsiębiorczości oraz Santander Factoring ",zapisać cykl darmowy szkolenie przedsiębiorca biznes nowy era szkolenie online grupa tematyczny bezpieczeństwo ecommerce zarządzanie płynność innowacyjność biznes praktyczny dawka wiedza przekazywana ekspert każdym ukończonym szkolenie otrzymać certyfikat informacja znaleźć strona https biznes nowy era organizowany polski fundacja przedsiębiorczość santander factoring,32,45.60891089108911,0.7016172799305329,0.0,0.0,0.7325937935584996,68,3,0,0,0
1218,"Niedawno zmieniliśmy naszą zakładkę Kariera. Zrobiliśmy to, żeby szukanie informacji o pracy w Santander Bank Polska było dla Ciebie jeszcze łatwiejsze inbspbardziej przejrzyste. Nad zmianą zakładki Kariera pracowało spore grono naszych ekspertów. Wszystko po to, żeby w prosty sposób przedstawić najważniejsze informacje, które mogą interesować Ciebie przed zaaplikowaniem do nas. Sprawdź,nbspjak zmieniła się nasza zakładka Kariera zapraszamy! www.santander.pl kariera Jesteśmy również bardzo ciekawi, co na nowej stronie podoba Ci się najbardziej. ",niedawno zmienić naszą zakładka kariera zrobić szukanie informacja praca santander bank polska łatwy inbspbardziej przejrzysty zmiana zakładka kariera pracować spory grono ekspert prosty przedstawić ważny informacja móc interesować zaaplikowaniem sprawdzić nbspjak zmienić zakładka kariera zapraszać kariera jesteśmy ciekawy nowy strona podobać,12,45.60891089108911,0.26310647997394987,0.0,0.0,0.8135993215125562,83,1,0,0,0
1219,"UWAGA Otrzymujemy informacje, że dostajecie połączenia głosowe od oszustów, podających się za przedstawicieli banków. Informują o tym, że coś złego dzieje się na Waszych rachunkach. Przestępca często prosi o zainstalowanie dodatkowego oprogramowania, twierdząc np. że jest to dodatek do aplikacji. Pamiętaj: jeżeli nie jesteś pewien, że dzwoni do Ciebie przedstawiciel Santander Bank Polska, poinformuj go o tym, zerwij połączenie i wykonaj je samodzielnie wybierając numer naszej infolinii, jeżeli osoba dzwoniąca przedstawia się imieniem i nazwiskiem pracownika Banku i twierdzi, że środki w Banku są w niebezpieczeństwie nie wierz, nie podawaj żadnych wrażliwych danych osobie dzwoniącej (hasła, SMSKodów, danych kartyto dane które powinieneś znać tylko Ty), Bank nigdy nie prosi o zainstalowanie dodatkowego oprogramowania, dzwoniący oszust często prosi o podanie adresu email i wysyła na niego wiadomość nie klikaj w linki znajdujące się w niej, nie otwieraj załączników to działanie może mieć na celu zainfekowanie Twojego komputera lub telefonu. Jeżeli coś Cię zaniepokoi, skontaktuj się z nami, możesz to zrobić poprzez: telefon na naszą infolinię 1 9999 Zawsze chętnie Ci pomożemy! Pamiętaj również, że jeżeli podejrzewasz oszustwo należy to zgłosić na Policję.",uwaga otrzymywać informacja dostawać połączenie głosowy oszust podających przedstawiciel bank informować zły dziać waszych rachunki przestępca prosić zainstalowanie dodatkowy oprogramowanie twierdzić np dodatek aplikacja pamiętać jesteś pewny dzwonić przedstawiciel santander bank polski poinformować zerwać połączenie wykonać samodzielnie wybierać numer naszej infolinia osoba dzwoniąca przedstawiać imię nazwisko pracownik bank twierdzić środek bank niebezpieczeństwo wierzyć podawać wrażliwy dane osoba dzwoniącej hasło smskodów dane kartyto dana powinieneś znać bank prosić zainstalowanie dodatkowy oprogramowanie dzwoniący oszust prosić podanie adres email wysyłać wiadomość klikać linka znajdujące otwierać załącznik działanie móc mieść cel zainfekowanie twojego komputer telefon zaniepokoić skontaktować móc zrobić poprzez telefon naszą infolinia chętnie pomóc pamiętać podejrzewać oszustwo należeć zgłosić policja,61,45.60891089108911,1.3374579398675783,0.0,0.0,0.7620417281065041,210,4,1,1,0
1220,"Dziś Anna Harężlak , Gabriela Kruczkowska i Iwona Staniszewska, PhD prezentują drugą część odcinka NaKońcuJęzyka . W tym odcinku poruszamy między innymi takie kwestie: Czym różni się kontent od contentu Czy oportunista stawia opór Czy dokładnie znaczy dokładnie to, co myślimy Jak wymawiać niektóre angielskie słowa. nbsp Znacie jakieś trudne słowa, których wymowy nie jesteście pewni? Dajcie nam znać w komentarzu!",anna harężlak Gabriel kruczkowska Iwon staniszewska phd prezentować drugi część odcinek nakońcujęzyka odcinek poruszać kwestia czym różnić kontent contentu oportunista stawiać opora dokładnie znaczyć dokładnie myślić wymawiać niektóre angielski słowo nbsp znać jakieś trudny słowo wymowa jesteście pewny dać znać komentarz,41,45.60891089108911,0.8989471399109953,0.0,0.0,0.6453395669287362,68,4,0,0,0
